name,id,postcode,lat,lon
River dolphin and iguana,186272,TN27 9BX,51.188125088860100,0.703594338322599
American sparrow and Diving bird,814260,ME10 1DT,51.344061000000000,0.702195000000000
Snipe and Komodo dragon,814237,ME10 1BE,51.342202458046700,0.728620000000000
python and green turtle,187856,TN25 4AD,51.220532083090600,0.875127964142377
Crow and Cloud rat,799513,ME9 8SP,51.386198835384700,0.730318000000000
Dorcopsis and Treepie,812092,ME13 7RQ,51.322100358897400,0.878219787851007
Schneider python and boomslang,799235,ME9 9HT,51.329718683805800,0.796204136080026
Chicken and asp,807918,ME17 3QW,51.225964581197500,0.634952336562489
Schneider python and bicycle lizard,799326,ME9 8JT,51.337333864366200,0.691174239502352
Gull and taipan,1389799,CT5 4NB,51.346731551685000,1.021504429532980
Marsh harrier and flying lizard,799762,ME9 8DX,51.323038746151300,0.716853000000000
Tahr and kabaragoya,812150,ME13 0NG,51.269911000000000,0.888305000000000
Condor and Diving bird,807916,ME17 3QQ,51.227266000000000,0.636746000000000
massasauga and tortoise,2222201,ME10 3HF,51.342798000000000,0.740738000000000
Partridge and Bronzewing pigeon,799239,ME9 9JD,51.324830026107300,0.810677894209914
Ground sloth and Quetzal,812514,ME13 0EW,51.299915318949800,0.859356062410961
Myna and Jay,814213,ME10 2DN,51.348410886704700,0.727602000000000
moloch and hawksbill,813749,ME10 3JP,51.345703650964000,0.752068269207482
sand lizard and Viscacha,811486,ME13 9TT,51.275300675215700,0.940179961766550
Ice seal and terrapin,1389646,CT5 4AJ,51.346617579051300,0.993030750524739
Greenbul and lizard,807901,ME17 3PT,51.227472056449500,0.630839000000000
Jerboa and sand lizard,811440,ME13 9RF,51.279533858871200,0.930626697174671
Snipe and Capuchin,811738,ME13 8BZ,51.315275752021600,0.902176822131703
Meadowlark and Gila monster,799778,ME9 8ET,51.309826000000000,0.687885000000000
Piping shrike and Parakeet,807890,ME17 3PB,51.228977716490400,0.628148413721098
Cloud rat and New World blackbird,814386,ME10 1LH,51.334402768866100,0.719545624074166
whip snake and constrictor,807968,ME17 2BA,51.209449232178700,0.681360862828751
diamond snake and Kestrel,814339,ME10 1EY,51.340557371685900,0.729861305667744
asp and cobra de capello,811754,ME13 8EA,51.312383046818900,0.890771454393829
Rat and puff adder,812215,ME13 8AQ,51.314734420304600,0.893890206438748
Grackle and Recurvebill,799621,ME9 9EW,51.331884378641100,0.809086000000000
Kangaroo and Coati,1389760,CT5 4JD,51.351546977133800,1.024507464558370
rock python and Scimitar babbler,186451,TN27 0ST,51.175410000000000,0.729106000000000
Gila monster and gopher snake,811933,ME13 7HQ,51.320915025439100,0.886542609735900
rock python and Black jay,813923,ME10 4DB,51.337369912935500,0.734639969865414
Tattler and blue racer,811809,ME13 9LJ,51.303750942777200,0.912440445024000
Philippine hawk-owl and skink,1390696,CT4 7QU,51.252516502362700,1.008153870974560
Kestrel and iguana,799283,ME9 9PL,51.332893448013300,0.768587042174468
frill-necked lizard and New World blackbird,2628144,ME17 2BY,51.237182000000000,0.715943000000000
diamond python and Lemming,811872,ME13 8LF,51.310968979792700,0.890122849402980
diamond snake and Kestrel,812157,ME13 0NR,51.259616503041800,0.863590788213059
Minke whale and Parakeet,812460,ME13 0AG,51.279963390757300,0.818319909327349
wall lizard and Partridge,813808,ME10 3QL,51.344004761263300,0.754321626683287
Ground sloth and copperhead,807967,ME17 2AZ,51.208261891419300,0.680189361328233
Civet and Pitohui,811351,ME13 9PU,51.271843229623200,0.955315993304173
frill-necked lizard and Armadillo,813942,ME10 2NW,51.347127513392500,0.723099763086519
rat snake and Old World warbler,813529,ME10 4EE,51.332504634113400,0.734235488202492
Nukupuʻu and agama,2654921,ME13 8FS,51.313556000000000,0.910408000000000
crocodile and anole,813226,ME10 5AR,51.352400244936300,0.718356609970393
boa and thorn lizard,812186,ME13 0QL,51.330447215125500,0.876747100590363
blue tongue and Bronzewing pigeon,799281,ME9 9PH,51.332156122195900,0.769719893362672
caiman and Macaw,186701,TN27 0EA,51.202961711573100,0.798940184280185
horned toad and Gila monster,1792205,ME13 9FB,51.294762000000000,0.964205000000000
Jay and rat snake,814147,ME10 1XG,51.336820866492600,0.716888884569815
Black jay and python,186795,TN27 0NG,51.215736249627400,0.808579864764613
sidewinder and cycling lizard,808097,ME17 2NU,51.223789169250100,0.686305214947752
amphisbaena and anole,800075,ME9 0AU,51.286220922415500,0.775143831735248
cobra de capello and American sparrow,1792644,ME9 8FT,51.375578214200000,0.733784446500000
Hawaiian honeycreeper and leathery turtle,814401,ME10 1ND,51.341813111880400,0.726920333270912
rock python and Philippine hawk-owl,799748,ME9 8BY,51.341876944041400,0.696595692447129
dugite and Armadillo,811340,ME13 9PF,51.278985000000000,0.951020061457644
glass snake and boa,812021,ME13 8SL,51.309868155816800,0.883337605604914
Duck and asp,811566,ME13 8XA,51.307013231347600,0.899144052560021
Condor and Parrotbill,187999,TN25 4NG,51.198299851358600,0.817410858512026
iguana and Parrotbill,1390705,CT4 7RF,51.253402103858600,1.004843397717440
cayman and Warbler,1763421,CT5 1FP,51.360175224525600,1.032388741599220
racer and Old World warbler,1390013,CT5 3RD,51.342845707798300,1.011741594574190
puff adder and galliwasp,2643603,ME10 9JN,51.339214000000000,0.734379000000000
bandy-bandy and Jay,814194,ME10 2AY,51.347233530655500,0.730904491421055
